,DAT_ODDAJA,DAT_PREJEM_ZAV,DB_CLUSTER_LOCATION_ODDAJA,DB_CLUSTER_LOCATION_PREJEMA,IZVOR ODPADKA,NAZIV_ODPADKA_MERGED,NEVAREN,DB_CLUSTER_LOCATION_ODDAJA_X,DB_CLUSTER_LOCATION_ODDAJA_Y,DB_CLUSTER_LOCATION_PREJEMA_X,DB_CLUSTER_LOCATION_PREJEMA_Y,KOLIČINA ODPADKA v kg
62,01.02.19,01.02.19,142,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.52441795,15.66845813398811,46.1612776,14.6858708,880.0
63,01.02.19,01.02.19,153,8,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.5346773,15.665467980607556,46.579626,15.8500327,860.0
64,01.02.19,01.02.19,208,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.07679185,14.499763250915803,46.4047003,15.7987986,97.0
65,01.02.19,01.02.19,208,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.07679185,14.499763250915803,46.4047003,15.7987986,12.0
66,01.02.19,01.02.19,214,38,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.0522977,14.5193957,46.5254164,15.65129215,1354.0
67,01.02.19,01.02.19,216,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.0976224,14.5323397,46.1612776,14.6858708,136.0
68,01.02.19,01.02.19,216,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.0976224,14.5323397,46.1612776,14.6858708,404.0
69,01.02.21,01.02.21,0,0,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.1612776,14.6858708,46.1612776,14.6858708,21413.0
70,01.02.21,01.02.21,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1612776,14.6858708,46.1612776,14.6858708,9782.0
71,01.02.21,01.02.21,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1612776,14.6858708,46.1612776,14.6858708,1260.8000000000002
72,01.02.21,01.02.21,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1612776,14.6858708,46.1612776,14.6858708,1927.0
73,01.02.21,01.02.21,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1612776,14.6858708,46.1612776,14.6858708,359.0
74,01.02.21,01.02.21,0,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1612776,14.6858708,46.2326087,14.329421535048724,2780.0
75,01.02.21,01.02.21,0,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1612776,14.6858708,46.2326087,14.329421535048724,585.0
76,01.02.21,01.02.21,0,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1612776,14.6858708,46.4047003,15.7987986,64.0
77,01.02.21,01.02.21,0,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1612776,14.6858708,46.4047003,15.7987986,13418.0
