,DAT_ODDAJA,DAT_PREJEM_ZAV,DB_CLUSTER_LOCATION_ODDAJA,DB_CLUSTER_LOCATION_PREJEMA,IZVOR ODPADKA,NAZIV_ODPADKA_MERGED,NEVAREN,DB_CLUSTER_LOCATION_ODDAJA_X,DB_CLUSTER_LOCATION_ODDAJA_Y,DB_CLUSTER_LOCATION_PREJEMA_X,DB_CLUSTER_LOCATION_PREJEMA_Y,KOLIČINA ODPADKA v kg
33,01.02.18,01.02.18,316,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.235290649999996,15.267443686439986,46.175859575000004,14.730566575913937,8.05
34,01.02.18,01.02.18,452,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.056636,14.5135028,46.175859575000004,14.730566575913937,3.15
35,01.02.19,01.02.19,-1,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,14607.0
36,01.02.19,01.02.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,9240.0
37,01.02.19,01.02.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Električni odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,8.0
38,01.02.19,01.02.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,2273.4
39,01.02.19,01.02.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,501.0
40,01.02.19,01.02.19,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,10643.0
41,01.02.19,01.02.19,-1,-1,ZBIRANJE SPLOŠNO,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,1940.0
42,01.02.19,01.02.19,-1,-1,ZBIRANJE SPLOŠNO,Nevarne snovi,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,245.0
43,01.02.19,01.02.19,-1,-1,ZBIRANJE SPLOŠNO,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,34354.0
44,01.02.19,01.02.19,11,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.005602100000004,14.359455416874088,46.175859575000004,14.730566575913937,43.0
45,01.02.19,01.02.19,11,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.005602100000004,14.359455416874088,46.175859575000004,14.730566575913937,280.0
46,01.02.19,01.02.19,19,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.54202995,15.873785075,46.175859575000004,14.730566575913937,39.0
47,01.02.19,01.02.19,164,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.5415652,14.965425359245865,46.175859575000004,14.730566575913937,7660.0
48,01.02.19,01.02.19,281,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.156237325,15.593574799999999,46.175859575000004,14.730566575913937,27.6
49,01.02.19,01.02.19,291,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.5589415,15.6353849,46.175859575000004,14.730566575913937,27.4
50,01.02.19,01.02.19,292,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.5604648,15.6432947,46.175859575000004,14.730566575913937,32.0
51,01.02.21,01.02.21,-1,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,20133.0
52,01.02.21,01.02.21,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,10407.0
53,01.02.21,01.02.21,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,3577.85
54,01.02.21,01.02.21,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,3908.0
55,01.02.21,01.02.21,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,12897.0
56,01.02.21,01.02.21,-1,-1,ZBIRANJE POSEBNO (po posebnih predpisih),Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,6920.0
57,01.02.21,01.02.21,4,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.082734875,14.573636713036098,46.175859575000004,14.730566575913937,1560.0
58,01.02.21,01.02.21,16,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.20719715,14.36830485393515,46.175859575000004,14.730566575913937,142.0
59,01.02.21,01.02.21,18,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.0631161,14.529515,46.175859575000004,14.730566575913937,1280.0
60,01.02.21,01.02.21,19,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.54202995,15.873785075,46.175859575000004,14.730566575913937,13.0
61,01.02.21,01.02.21,22,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.60717835,16.1778827,46.175859575000004,14.730566575913937,55.0
62,01.02.21,01.02.21,28,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,45.5471991,13.7288438,46.175859575000004,14.730566575913937,5.2
63,01.02.21,01.02.21,38,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.0774748,14.4286073,46.175859575000004,14.730566575913937,160.9
64,01.02.21,01.02.21,61,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.4998635,15.655884843562232,46.175859575000004,14.730566575913937,3560.0
65,01.02.21,01.02.21,164,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.5415652,14.965425359245865,46.175859575000004,14.730566575913937,352.0
66,01.02.21,01.02.21,226,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.5551361,15.6468065,46.175859575000004,14.730566575913937,24.5
