,DAT_ODDAJA,DAT_PREJEM_ZAV,DB_CLUSTER_LOCATION_ODDAJA,DB_CLUSTER_LOCATION_PREJEMA,IZVOR ODPADKA,NAZIV_ODPADKA_MERGED,NEVAREN,DB_CLUSTER_LOCATION_ODDAJA_X,DB_CLUSTER_LOCATION_ODDAJA_Y,DB_CLUSTER_LOCATION_PREJEMA_X,DB_CLUSTER_LOCATION_PREJEMA_Y,KOLIČINA ODPADKA v kg
35,01.02.19,01.02.19,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1614057,14.68983154375,46.1614057,14.68983154375,179.0
36,01.02.19,01.02.19,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1614057,14.68983154375,46.1614057,14.68983154375,6246.0
37,01.02.19,01.02.19,0,0,ZBIRANJE SPLOŠNO,Baterije,*,46.1614057,14.68983154375,46.1614057,14.68983154375,1940.0
38,01.02.19,01.02.19,0,0,ZBIRANJE SPLOŠNO,Olje,*,46.1614057,14.68983154375,46.1614057,14.68983154375,22000.0
39,01.02.19,01.02.19,0,2,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1614057,14.68983154375,46.2326087,14.329421535048724,171.0
40,01.02.19,01.02.19,0,2,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1614057,14.68983154375,46.2326087,14.329421535048724,2214.0
41,01.02.19,01.02.19,0,2,ZBIRANJE SPLOŠNO,Olje,*,46.1614057,14.68983154375,46.2326087,14.329421535048724,1354.0
42,01.02.19,01.02.19,0,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1614057,14.68983154375,46.4047003,15.7987986,97.0
43,01.02.19,01.02.19,0,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1614057,14.68983154375,46.4047003,15.7987986,1097.0
44,01.02.19,01.02.19,0,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Električni odpadki,*,46.1614057,14.68983154375,46.579626,15.8500327,8.0
45,01.02.19,01.02.19,0,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1614057,14.68983154375,46.579626,15.8500327,1416.0
46,01.02.19,01.02.19,0,7,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1614057,14.68983154375,46.2396573,15.3208602,983.4
47,01.02.19,01.02.19,2,0,ZBIRANJE SPLOŠNO,Olje,*,46.2326087,14.329421535048724,46.1614057,14.68983154375,11000.0
48,01.02.19,01.02.19,16,2,ZBIRANJE SPLOŠNO,Nevarne snovi,*,46.1812976,13.7552363,46.2326087,14.329421535048724,245.0
49,01.02.19,01.02.19,68,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.07679185,14.499763250915803,46.4047003,15.7987986,97.0
50,01.02.19,01.02.19,68,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.07679185,14.499763250915803,46.4047003,15.7987986,12.0
51,01.02.19,01.02.19,72,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.0522977,14.5193957,46.1614057,14.68983154375,1354.0
52,01.02.21,01.02.21,0,0,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.1614057,14.68983154375,46.1614057,14.68983154375,21413.0
53,01.02.21,01.02.21,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1614057,14.68983154375,46.1614057,14.68983154375,9782.0
54,01.02.21,01.02.21,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1614057,14.68983154375,46.1614057,14.68983154375,2597.7000000000003
55,01.02.21,01.02.21,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1614057,14.68983154375,46.1614057,14.68983154375,1927.0
56,01.02.21,01.02.21,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1614057,14.68983154375,46.1614057,14.68983154375,359.0
57,01.02.21,01.02.21,0,0,ZBIRANJE POSEBNO (po posebnih predpisih),Baterije,*,46.1614057,14.68983154375,46.1614057,14.68983154375,6920.0
58,01.02.21,01.02.21,0,2,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1614057,14.68983154375,46.2326087,14.329421535048724,3599.0
